f_sigma,f_max,noise,alpha,beta,total_reward,seed
0.1,0.2,0.15,0.15,0.2,0,23
0.1,0.2,0.15,0.15,0.25,4,23
0.1,0.2,0.15,0.15,0.3,33,23
0.1,0.2,0.15,0.2,0.05,0,23
0.1,0.2,0.15,0.2,0.1,28,23
0.1,0.2,0.15,0.2,0.15,0,23
0.1,0.2,0.15,0.2,0.2,0,23
0.1,0.2,0.15,0.2,0.25,27,23
0.1,0.2,0.15,0.2,0.3,39,23
0.1,0.2,0.15,0.25,0.05,0,23
0.1,0.2,0.15,0.25,0.1,0,23
0.1,0.2,0.15,0.25,0.15,19,23
0.1,0.2,0.15,0.25,0.2,11,23
0.1,0.2,0.15,0.25,0.25,35,23
0.1,0.2,0.15,0.25,0.3,0,23
0.1,0.2,0.15,0.3,0.05,36,23
0.1,0.2,0.15,0.3,0.1,31,23
0.1,0.2,0.15,0.3,0.15,17,23
0.1,0.2,0.15,0.3,0.2,14,23
0.1,0.2,0.15,0.3,0.25,29,23
0.1,0.2,0.15,0.3,0.3,30,23
0.1,0.2,0.2,0.05,0.05,0,23
0.1,0.2,0.2,0.05,0.1,37,23
0.1,0.2,0.2,0.05,0.15,0,23
0.1,0.2,0.2,0.05,0.2,3,23
0.1,0.2,0.2,0.05,0.25,3,23
0.1,0.2,0.2,0.05,0.3,39,23
0.1,0.2,0.2,0.1,0.05,5,23
0.1,0.2,0.2,0.1,0.1,35,23
0.1,0.2,0.2,0.1,0.15,0,23
0.1,0.2,0.2,0.1,0.2,26,23
0.1,0.2,0.2,0.1,0.25,0,23
0.1,0.2,0.2,0.1,0.3,37,23
0.1,0.2,0.2,0.15,0.05,17,23
0.1,0.2,0.2,0.15,0.1,9,23
0.1,0.2,0.2,0.15,0.15,31,23
0.1,0.2,0.2,0.15,0.2,17,23
0.1,0.2,0.2,0.15,0.25,12,23
0.1,0.2,0.2,0.15,0.3,29,23
0.1,0.2,0.2,0.2,0.05,0,23
0.1,0.2,0.2,0.2,0.1,15,23
0.1,0.2,0.2,0.2,0.15,0,23
0.1,0.2,0.2,0.2,0.2,36,23
0.1,0.2,0.2,0.2,0.25,16,23
0.1,0.2,0.2,0.2,0.3,21,23
0.1,0.2,0.2,0.25,0.05,12,23
0.1,0.2,0.2,0.25,0.1,0,23
0.1,0.2,0.2,0.25,0.15,9,23
0.1,0.2,0.2,0.25,0.2,31,23
0.1,0.2,0.2,0.25,0.25,20,23
0.1,0.2,0.2,0.25,0.3,36,23
0.1,0.2,0.2,0.3,0.05,40,23
0.1,0.2,0.2,0.3,0.1,37,23
0.1,0.2,0.2,0.3,0.15,30,23
0.1,0.2,0.2,0.3,0.2,24,23
0.1,0.2,0.2,0.3,0.25,19,23
0.1,0.2,0.2,0.3,0.3,28,23
0.1,0.2,0.25,0.05,0.05,0,23
0.1,0.2,0.25,0.05,0.1,23,23
0.1,0.2,0.25,0.05,0.15,29,23
0.1,0.2,0.25,0.05,0.2,40,23
0.1,0.2,0.25,0.05,0.25,33,23
0.1,0.2,0.25,0.05,0.3,14,23
0.1,0.2,0.25,0.1,0.05,2,23
0.1,0.2,0.25,0.1,0.1,9,23
0.1,0.2,0.25,0.1,0.15,17,23
0.1,0.2,0.25,0.1,0.2,0,23
0.1,0.2,0.25,0.1,0.25,34,23
0.1,0.2,0.25,0.1,0.3,32,23
0.1,0.2,0.25,0.15,0.05,19,23
0.1,0.2,0.25,0.15,0.1,2,23
0.1,0.2,0.25,0.15,0.15,20,23
0.1,0.2,0.25,0.15,0.2,15,23
0.1,0.2,0.25,0.15,0.25,29,23
0.1,0.2,0.25,0.15,0.3,17,23
0.1,0.2,0.25,0.2,0.05,0,23
0.1,0.2,0.25,0.2,0.1,4,23
0.1,0.2,0.25,0.2,0.15,31,23
0.1,0.2,0.25,0.2,0.2,0,23
0.1,0.2,0.25,0.2,0.25,0,23
0.1,0.2,0.25,0.2,0.3,21,23
0.1,0.2,0.25,0.25,0.05,14,23
0.1,0.2,0.25,0.25,0.1,0,23
0.1,0.2,0.25,0.25,0.15,0,23
0.1,0.2,0.25,0.25,0.2,12,23
0.1,0.2,0.25,0.25,0.25,30,23
0.1,0.2,0.25,0.25,0.3,30,23
0.1,0.2,0.25,0.3,0.05,36,23
0.1,0.2,0.25,0.3,0.1,32,23
0.1,0.2,0.25,0.3,0.15,35,23
0.1,0.2,0.25,0.3,0.2,6,23
0.1,0.2,0.25,0.3,0.25,4,23
0.1,0.2,0.25,0.3,0.3,19,23
0.1,0.2,0.3,0.05,0.05,5,23
0.1,0.2,0.3,0.05,0.1,1,23
0.1,0.2,0.3,0.05,0.15,17,23
0.1,0.2,0.3,0.05,0.2,6,23
0.1,0.2,0.3,0.05,0.25,39,23
0.1,0.2,0.3,0.05,0.3,25,23
0.1,0.2,0.3,0.1,0.05,8,23
0.1,0.2,0.3,0.1,0.1,20,23
0.1,0.2,0.3,0.1,0.15,17,23
0.1,0.2,0.3,0.1,0.2,10,23
0.1,0.2,0.3,0.1,0.25,29,23
0.1,0.2,0.3,0.1,0.3,37,23
0.1,0.2,0.3,0.15,0.05,21,23
0.1,0.2,0.3,0.15,0.1,1,23
0.1,0.2,0.3,0.15,0.15,30,23
0.1,0.2,0.3,0.15,0.2,12,23
0.1,0.2,0.3,0.15,0.25,34,23
0.1,0.2,0.3,0.15,0.3,3,23
0.1,0.2,0.3,0.2,0.05,0,23
0.1,0.2,0.3,0.2,0.1,0,23
0.1,0.2,0.3,0.2,0.15,31,23
0.1,0.2,0.3,0.2,0.2,34,23
0.1,0.2,0.3,0.2,0.25,0,23
0.1,0.2,0.3,0.2,0.3,5,23
0.1,0.2,0.3,0.25,0.05,3,23
0.1,0.2,0.3,0.25,0.1,0,23
0.1,0.2,0.3,0.25,0.15,0,23
0.1,0.2,0.3,0.25,0.2,19,23
0.1,0.2,0.3,0.25,0.25,24,23
0.1,0.2,0.3,0.25,0.3,25,23
0.1,0.2,0.3,0.3,0.05,36,23
0.1,0.2,0.3,0.3,0.1,38,23
0.1,0.2,0.3,0.3,0.15,31,23
0.1,0.2,0.3,0.3,0.2,13,23
0.1,0.2,0.3,0.3,0.25,9,23
0.1,0.2,0.3,0.3,0.3,6,23
0.1,0.6,0.05,0.05,0.05,87,23
0.1,0.6,0.05,0.05,0.1,124,23
0.1,0.6,0.05,0.05,0.15,89,23
0.1,0.6,0.05,0.05,0.2,129,23
0.1,0.6,0.05,0.05,0.25,66,23
0.1,0.6,0.05,0.05,0.3,85,23
0.1,0.6,0.05,0.1,0.05,126,23
0.1,0.6,0.05,0.1,0.1,86,23
0.1,0.6,0.05,0.1,0.15,57,23
0.1,0.6,0.05,0.1,0.2,92,23
0.1,0.6,0.05,0.1,0.25,133,23
0.1,0.6,0.05,0.1,0.3,136,23
0.1,0.6,0.05,0.15,0.05,99,23
0.1,0.6,0.05,0.15,0.1,119,23
0.1,0.6,0.05,0.15,0.15,122,23
0.1,0.6,0.05,0.15,0.2,130,23
0.1,0.6,0.05,0.15,0.25,72,23
0.1,0.6,0.05,0.15,0.3,117,23
0.1,0.6,0.05,0.2,0.05,29,23
0.1,0.6,0.05,0.2,0.1,0,23
0.1,0.6,0.05,0.2,0.15,91,23
0.1,0.6,0.05,0.2,0.2,108,23
0.1,0.6,0.05,0.2,0.25,34,23
0.1,0.6,0.05,0.2,0.3,115,23
0.1,0.6,0.05,0.25,0.05,0,23
0.1,0.6,0.05,0.25,0.1,110,23
0.1,0.6,0.05,0.25,0.15,0,23
0.1,0.6,0.05,0.25,0.2,135,23
0.1,0.6,0.05,0.25,0.25,92,23
0.1,0.6,0.05,0.25,0.3,40,23
0.1,0.6,0.05,0.3,0.05,106,23
0.1,0.6,0.05,0.3,0.1,114,23
0.1,0.6,0.05,0.3,0.15,67,23
0.1,0.6,0.05,0.3,0.2,125,23
0.1,0.6,0.05,0.3,0.25,129,23
0.1,0.6,0.05,0.3,0.3,127,23
0.1,0.6,0.1,0.05,0.05,116,23
0.1,0.6,0.1,0.05,0.1,30,23
0.1,0.6,0.1,0.05,0.15,133,23
0.1,0.6,0.1,0.05,0.2,122,23
0.1,0.6,0.1,0.05,0.25,102,23
0.1,0.6,0.1,0.05,0.3,125,23
0.1,0.6,0.1,0.1,0.05,136,23
0.1,0.6,0.1,0.1,0.1,124,23
0.1,0.6,0.1,0.1,0.15,92,23
0.1,0.6,0.1,0.1,0.2,84,23
0.1,0.6,0.1,0.1,0.25,125,23
0.1,0.6,0.1,0.1,0.3,79,23
0.1,0.6,0.1,0.15,0.05,69,23
0.1,0.6,0.1,0.15,0.1,136,23
0.1,0.6,0.1,0.15,0.15,100,23
0.1,0.6,0.1,0.15,0.2,46,23
0.1,0.6,0.1,0.15,0.25,71,23
0.1,0.6,0.1,0.15,0.3,124,23
0.1,0.6,0.1,0.2,0.05,0,23
0.1,0.6,0.1,0.2,0.1,0,23
0.1,0.6,0.1,0.2,0.15,0,23
0.1,0.6,0.1,0.2,0.2,49,23
0.1,0.6,0.1,0.2,0.25,0,23
0.1,0.6,0.1,0.2,0.3,0,23
0.1,0.6,0.1,0.25,0.05,9,23
0.1,0.6,0.1,0.25,0.1,16,23
0.1,0.6,0.1,0.25,0.15,127,23
0.1,0.6,0.1,0.25,0.2,121,23
0.1,0.6,0.1,0.25,0.25,134,23
0.1,0.6,0.1,0.25,0.3,72,23
0.1,0.6,0.1,0.3,0.05,124,23
0.1,0.6,0.1,0.3,0.1,98,23
0.1,0.6,0.1,0.3,0.15,50,23
0.1,0.6,0.1,0.3,0.2,89,23
0.1,0.6,0.1,0.3,0.25,119,23
0.1,0.6,0.1,0.3,0.3,112,23
0.1,0.6,0.15,0.05,0.05,93,23
0.1,0.6,0.15,0.05,0.1,121,23
0.1,0.6,0.15,0.05,0.15,116,23
0.1,0.6,0.15,0.05,0.2,130,23
0.1,0.6,0.15,0.05,0.25,108,23
0.1,0.6,0.15,0.05,0.3,93,23
0.1,0.6,0.15,0.1,0.05,125,23
0.1,0.6,0.15,0.1,0.1,108,23
0.1,0.6,0.15,0.1,0.15,122,23
0.1,0.6,0.15,0.1,0.2,122,23
0.1,0.6,0.15,0.1,0.25,128,23
0.1,0.6,0.15,0.1,0.3,132,23
0.1,0.6,0.15,0.15,0.05,114,23
0.1,0.6,0.15,0.15,0.1,103,23
0.1,0.6,0.15,0.15,0.15,121,23
0.1,0.6,0.15,0.15,0.2,116,23
0.1,0.6,0.15,0.15,0.25,69,23
0.1,0.6,0.15,0.15,0.3,74,23
0.1,0.6,0.15,0.2,0.05,117,23
0.1,0.6,0.15,0.2,0.1,119,23
0.1,0.6,0.15,0.2,0.15,0,23
0.1,0.6,0.15,0.2,0.2,0,23
0.1,0.6,0.15,0.2,0.25,117,23
0.1,0.6,0.15,0.2,0.3,65,23
0.1,0.6,0.15,0.25,0.05,113,23
0.1,0.6,0.15,0.25,0.1,0,23
0.1,0.6,0.15,0.25,0.15,128,23
0.1,0.6,0.15,0.25,0.2,123,23
0.1,0.6,0.15,0.25,0.25,111,23
0.1,0.6,0.15,0.25,0.3,117,23
0.1,0.6,0.15,0.3,0.05,125,23
0.1,0.6,0.15,0.3,0.1,118,23
0.1,0.6,0.15,0.3,0.15,116,23
0.1,0.6,0.15,0.3,0.2,64,23
0.1,0.6,0.15,0.3,0.25,115,23
0.1,0.6,0.15,0.3,0.3,99,23
0.1,0.6,0.2,0.05,0.05,107,23
0.1,0.6,0.2,0.05,0.1,110,23
0.1,0.6,0.2,0.05,0.15,121,23
0.1,0.6,0.2,0.05,0.2,87,23
0.1,0.6,0.2,0.05,0.25,124,23
0.1,0.6,0.2,0.05,0.3,82,23
0.1,0.6,0.2,0.1,0.05,113,23
0.1,0.6,0.2,0.1,0.1,99,23
0.1,0.6,0.2,0.1,0.15,120,23
0.1,0.6,0.2,0.1,0.2,108,23
0.1,0.6,0.2,0.1,0.25,65,23
0.1,0.6,0.2,0.1,0.3,120,23
0.1,0.6,0.2,0.15,0.05,114,23
0.1,0.6,0.2,0.15,0.1,60,23
0.1,0.6,0.2,0.15,0.15,82,23
0.1,0.6,0.2,0.15,0.2,117,23
0.1,0.6,0.2,0.15,0.25,99,23
0.1,0.6,0.2,0.15,0.3,99,23
0.1,0.6,0.2,0.2,0.05,124,23
0.1,0.6,0.2,0.2,0.1,99,23
0.1,0.6,0.2,0.2,0.15,106,23
0.1,0.6,0.2,0.2,0.2,121,23
0.1,0.6,0.2,0.2,0.25,40,23
0.1,0.6,0.2,0.2,0.3,96,23
0.1,0.6,0.2,0.25,0.05,82,23
0.1,0.6,0.2,0.25,0.1,0,23
0.1,0.6,0.2,0.25,0.15,22,23
0.1,0.6,0.2,0.25,0.2,130,23
0.1,0.6,0.2,0.25,0.25,107,23
0.1,0.6,0.2,0.25,0.3,111,23
0.1,0.6,0.2,0.3,0.05,124,23
0.1,0.6,0.2,0.3,0.1,126,23
0.1,0.6,0.2,0.3,0.15,98,23
0.1,0.6,0.2,0.3,0.2,48,23
0.1,0.6,0.2,0.3,0.25,85,23
0.1,0.6,0.2,0.3,0.3,111,23
0.1,0.6,0.25,0.05,0.05,43,23
0.1,0.6,0.25,0.05,0.1,111,23
0.1,0.6,0.25,0.05,0.15,116,23
0.1,0.6,0.25,0.05,0.2,106,23
0.1,0.6,0.25,0.05,0.25,86,23
0.1,0.6,0.25,0.05,0.3,125,23
0.1,0.6,0.25,0.1,0.05,66,23
0.1,0.6,0.25,0.1,0.1,100,23
0.1,0.6,0.25,0.1,0.15,98,23
0.1,0.6,0.25,0.1,0.2,88,23
0.1,0.6,0.25,0.1,0.25,71,23
0.1,0.6,0.25,0.1,0.3,116,23
0.1,0.6,0.25,0.15,0.05,118,23
0.1,0.6,0.25,0.15,0.1,105,23
0.1,0.6,0.25,0.15,0.15,70,23
0.1,0.6,0.25,0.15,0.2,106,23
0.1,0.6,0.25,0.15,0.25,129,23
0.1,0.6,0.25,0.15,0.3,121,23
0.1,0.6,0.25,0.2,0.05,113,23
0.1,0.6,0.25,0.2,0.1,37,23
0.1,0.6,0.25,0.2,0.15,123,23
0.1,0.6,0.25,0.2,0.2,128,23
0.1,0.6,0.25,0.2,0.25,0,23
0.1,0.6,0.25,0.2,0.3,62,23
0.1,0.6,0.25,0.25,0.05,118,23
0.1,0.6,0.25,0.25,0.1,0,23
0.1,0.6,0.25,0.25,0.15,131,23
0.1,0.6,0.25,0.25,0.2,108,23
0.1,0.6,0.25,0.25,0.25,126,23
0.1,0.6,0.25,0.25,0.3,115,23
0.1,0.6,0.25,0.3,0.05,126,23
0.1,0.6,0.25,0.3,0.1,119,23
0.1,0.6,0.25,0.3,0.15,114,23
0.1,0.6,0.25,0.3,0.2,106,23
0.1,0.6,0.25,0.3,0.25,38,23
0.1,0.6,0.25,0.3,0.3,102,23
0.1,0.6,0.3,0.05,0.05,43,23
0.1,0.6,0.3,0.05,0.1,74,23
0.1,0.6,0.3,0.05,0.15,18,23
0.1,0.6,0.3,0.05,0.2,123,23
0.1,0.6,0.3,0.05,0.25,78,23
0.1,0.6,0.3,0.05,0.3,81,23
0.1,0.6,0.3,0.1,0.05,43,23
0.1,0.6,0.3,0.1,0.1,101,23
0.1,0.6,0.3,0.1,0.15,58,23
0.1,0.6,0.3,0.1,0.2,105,23
0.1,0.6,0.3,0.1,0.25,120,23
0.1,0.6,0.3,0.1,0.3,52,23
0.1,0.6,0.3,0.15,0.05,98,23
0.1,0.6,0.3,0.15,0.1,98,23
0.1,0.6,0.3,0.15,0.15,104,23
0.1,0.6,0.3,0.15,0.2,82,23
0.1,0.6,0.3,0.15,0.25,113,23
0.1,0.6,0.3,0.15,0.3,120,23
0.1,0.6,0.3,0.2,0.05,33,23
0.1,0.6,0.3,0.2,0.1,109,23
0.1,0.6,0.3,0.2,0.15,121,23
0.1,0.6,0.3,0.2,0.2,123,23
0.1,0.6,0.3,0.2,0.25,0,23
0.1,0.6,0.3,0.2,0.3,35,23
0.1,0.6,0.3,0.25,0.05,104,23
0.1,0.6,0.3,0.25,0.1,0,23
0.1,0.6,0.3,0.25,0.15,0,23
0.1,0.6,0.3,0.25,0.2,65,23
0.1,0.6,0.3,0.25,0.25,127,23
0.1,0.6,0.3,0.25,0.3,130,23
0.1,0.6,0.3,0.3,0.05,126,23
0.1,0.6,0.3,0.3,0.1,113,23
0.1,0.6,0.3,0.3,0.15,125,23
0.1,0.6,0.3,0.3,0.2,89,23
0.1,0.6,0.3,0.3,0.25,20,23
0.1,0.6,0.3,0.3,0.3,8,23
0.3,0.2,0.05,0.05,0.05,55,23
0.3,0.2,0.05,0.05,0.1,40,23
0.3,0.2,0.05,0.05,0.15,42,23
0.3,0.2,0.05,0.05,0.2,34,23
0.3,0.2,0.05,0.05,0.25,50,23
0.3,0.2,0.05,0.05,0.3,50,23
0.3,0.2,0.05,0.1,0.05,45,23
0.3,0.2,0.05,0.1,0.1,41,23
0.3,0.2,0.05,0.1,0.15,40,23
0.3,0.2,0.05,0.1,0.2,48,23
0.3,0.2,0.05,0.1,0.25,48,23
0.3,0.2,0.05,0.1,0.3,48,23
0.3,0.2,0.05,0.15,0.05,39,23
0.3,0.2,0.05,0.15,0.1,45,23
0.3,0.2,0.05,0.15,0.15,47,23
0.3,0.2,0.05,0.15,0.2,46,23
0.3,0.2,0.05,0.15,0.25,52,23
0.3,0.2,0.05,0.15,0.3,20,23
0.3,0.2,0.05,0.2,0.05,40,23
0.3,0.2,0.05,0.2,0.1,50,23
0.3,0.2,0.05,0.2,0.15,35,23
0.3,0.2,0.05,0.2,0.2,17,23
0.3,0.2,0.05,0.2,0.25,45,23
0.3,0.2,0.05,0.2,0.3,43,23
0.3,0.2,0.05,0.25,0.05,51,23
0.3,0.2,0.05,0.25,0.1,47,23
0.3,0.2,0.05,0.25,0.15,50,23
0.3,0.2,0.05,0.25,0.2,55,23
0.3,0.2,0.05,0.25,0.25,25,23
0.3,0.2,0.05,0.25,0.3,29,23
0.3,0.2,0.05,0.3,0.05,52,23
0.3,0.2,0.05,0.3,0.1,45,23
0.3,0.2,0.05,0.3,0.15,48,23
0.3,0.2,0.05,0.3,0.2,49,23
0.3,0.2,0.05,0.3,0.25,55,23
0.3,0.2,0.05,0.3,0.3,55,23
0.3,0.2,0.1,0.05,0.05,40,23
0.3,0.2,0.1,0.05,0.1,40,23
0.3,0.2,0.1,0.05,0.15,49,23
0.3,0.2,0.1,0.05,0.2,47,23
0.3,0.2,0.1,0.05,0.25,19,23
0.3,0.2,0.1,0.05,0.3,32,23
0.3,0.2,0.1,0.1,0.05,45,23
0.3,0.2,0.1,0.1,0.1,45,23
0.3,0.2,0.1,0.1,0.15,55,23
0.3,0.2,0.1,0.1,0.2,39,23
0.3,0.2,0.1,0.1,0.25,46,23
0.3,0.2,0.1,0.1,0.3,51,23
0.3,0.2,0.1,0.15,0.05,43,23
0.3,0.2,0.1,0.15,0.1,11,23
0.3,0.2,0.1,0.15,0.15,39,23
0.3,0.2,0.1,0.15,0.2,54,23
0.3,0.2,0.1,0.15,0.25,49,23
0.3,0.2,0.1,0.15,0.3,55,23
0.3,0.2,0.1,0.2,0.05,27,23
0.3,0.2,0.1,0.2,0.1,52,23
0.3,0.2,0.1,0.2,0.15,50,23
0.3,0.2,0.1,0.2,0.2,49,23
0.3,0.2,0.1,0.2,0.25,28,23
0.3,0.2,0.1,0.2,0.3,21,23
0.3,0.2,0.1,0.25,0.05,41,23
0.3,0.2,0.1,0.25,0.1,25,23
0.3,0.2,0.1,0.25,0.15,47,23
0.3,0.2,0.1,0.25,0.2,50,23
0.3,0.2,0.1,0.25,0.25,54,23
0.3,0.2,0.1,0.25,0.3,55,23
0.3,0.2,0.1,0.3,0.05,50,23
0.3,0.2,0.1,0.3,0.1,41,23
0.3,0.2,0.1,0.3,0.15,51,23
0.3,0.2,0.1,0.3,0.2,43,23
0.3,0.2,0.1,0.3,0.25,50,23
0.3,0.2,0.1,0.3,0.3,50,23
0.3,0.2,0.15,0.05,0.05,33,23
0.3,0.2,0.15,0.05,0.1,46,23
0.3,0.2,0.15,0.05,0.15,52,23
0.3,0.2,0.15,0.05,0.2,20,23
0.3,0.2,0.15,0.05,0.25,50,23
0.3,0.2,0.15,0.05,0.3,17,23
0.3,0.2,0.15,0.1,0.05,33,23
0.3,0.2,0.15,0.1,0.1,55,23
0.3,0.2,0.15,0.1,0.15,38,23
0.3,0.2,0.15,0.1,0.2,54,23
0.3,0.2,0.15,0.1,0.25,50,23
0.3,0.2,0.15,0.1,0.3,53,23
0.3,0.2,0.15,0.15,0.05,38,23
0.3,0.2,0.15,0.15,0.1,43,23
0.3,0.2,0.15,0.15,0.15,47,23
0.3,0.2,0.15,0.15,0.2,44,23
0.3,0.2,0.15,0.15,0.25,46,23
0.3,0.2,0.15,0.15,0.3,42,23
0.3,0.2,0.15,0.2,0.05,31,23
0.3,0.2,0.15,0.2,0.1,33,23
0.3,0.2,0.15,0.2,0.15,52,23
0.3,0.2,0.15,0.2,0.2,51,23
0.3,0.2,0.15,0.2,0.25,44,23
0.3,0.2,0.15,0.2,0.3,52,23
0.3,0.2,0.15,0.25,0.05,44,23
0.3,0.2,0.15,0.25,0.1,42,23
0.3,0.2,0.15,0.25,0.15,43,23
0.3,0.2,0.15,0.25,0.2,19,23
0.3,0.2,0.15,0.25,0.25,53,23
0.3,0.2,0.15,0.25,0.3,52,23
0.3,0.2,0.15,0.3,0.05,47,23
0.3,0.2,0.15,0.3,0.1,53,23
0.3,0.2,0.15,0.3,0.15,45,23
0.3,0.2,0.15,0.3,0.2,50,23
0.3,0.2,0.15,0.3,0.25,48,23
0.3,0.2,0.15,0.3,0.3,47,23
0.3,0.2,0.2,0.05,0.05,36,23
0.3,0.2,0.2,0.05,0.1,37,23
0.3,0.2,0.2,0.05,0.15,37,23
0.3,0.2,0.2,0.05,0.2,41,23
0.3,0.2,0.2,0.05,0.25,50,23
0.3,0.2,0.2,0.05,0.3,43,23
0.3,0.2,0.2,0.1,0.05,27,23
0.3,0.2,0.2,0.1,0.1,51,23
0.3,0.2,0.2,0.1,0.15,46,23
0.3,0.2,0.2,0.1,0.2,32,23
0.3,0.2,0.2,0.1,0.25,45,23
0.3,0.2,0.2,0.1,0.3,41,23
0.3,0.2,0.2,0.15,0.05,43,23
0.3,0.2,0.2,0.15,0.1,52,23
0.3,0.2,0.2,0.15,0.15,53,23
0.3,0.2,0.2,0.15,0.2,48,23
0.3,0.2,0.2,0.15,0.25,26,23
0.3,0.2,0.2,0.15,0.3,47,23
0.3,0.2,0.2,0.2,0.05,21,23
0.3,0.2,0.2,0.2,0.1,30,23
0.3,0.2,0.2,0.2,0.15,32,23
0.3,0.2,0.2,0.2,0.2,48,23
0.3,0.2,0.2,0.2,0.25,55,23
0.3,0.2,0.2,0.2,0.3,53,23
0.3,0.2,0.2,0.25,0.05,38,23
0.3,0.2,0.2,0.25,0.1,43,23
0.3,0.2,0.2,0.25,0.15,44,23
0.3,0.2,0.2,0.25,0.2,49,23
0.3,0.2,0.2,0.25,0.25,21,23
0.3,0.2,0.2,0.25,0.3,49,23
0.3,0.2,0.2,0.3,0.05,49,23
0.3,0.2,0.2,0.3,0.1,52,23
0.3,0.2,0.2,0.3,0.15,49,23
0.3,0.2,0.2,0.3,0.2,37,23
0.3,0.2,0.2,0.3,0.25,49,23
0.3,0.2,0.2,0.3,0.3,31,23
0.3,0.2,0.25,0.05,0.05,30,23
0.3,0.2,0.25,0.05,0.1,43,23
0.3,0.2,0.25,0.05,0.15,41,23
0.3,0.2,0.25,0.05,0.2,53,23
0.3,0.2,0.25,0.05,0.25,49,23
0.3,0.2,0.25,0.05,0.3,44,23
0.3,0.2,0.25,0.1,0.05,41,23
0.3,0.2,0.25,0.1,0.1,38,23
0.3,0.2,0.25,0.1,0.15,44,23
0.3,0.2,0.25,0.1,0.2,39,23
0.3,0.2,0.25,0.1,0.25,21,23
0.3,0.2,0.25,0.1,0.3,52,23
0.3,0.2,0.25,0.15,0.05,42,23
0.3,0.2,0.25,0.15,0.1,36,23
0.3,0.2,0.25,0.15,0.15,40,23
0.3,0.2,0.25,0.15,0.2,49,23
0.3,0.2,0.25,0.15,0.25,49,23
0.3,0.2,0.25,0.15,0.3,45,23
0.3,0.2,0.25,0.2,0.05,22,23
0.3,0.2,0.25,0.2,0.1,30,23
0.3,0.2,0.25,0.2,0.15,50,23
0.3,0.2,0.25,0.2,0.2,39,23
0.3,0.2,0.25,0.2,0.25,48,23
0.3,0.2,0.25,0.2,0.3,55,23
0.3,0.2,0.25,0.25,0.05,25,23
0.3,0.2,0.25,0.25,0.1,46,23
0.3,0.2,0.25,0.25,0.15,50,23
0.3,0.2,0.25,0.25,0.2,48,23
0.3,0.2,0.25,0.25,0.25,33,23
0.3,0.2,0.25,0.25,0.3,53,23
0.3,0.2,0.25,0.3,0.05,41,23
0.3,0.2,0.25,0.3,0.1,50,23
0.3,0.2,0.25,0.3,0.15,48,23
0.3,0.2,0.25,0.3,0.2,40,23
0.3,0.2,0.25,0.3,0.25,41,23
0.3,0.2,0.25,0.3,0.3,45,23
0.3,0.2,0.3,0.05,0.05,27,23
0.3,0.2,0.3,0.05,0.1,27,23
0.3,0.2,0.3,0.05,0.15,44,23
0.3,0.2,0.3,0.05,0.2,40,23
0.3,0.2,0.3,0.05,0.25,53,23
0.3,0.2,0.3,0.05,0.3,32,23
0.3,0.2,0.3,0.1,0.05,34,23
0.3,0.2,0.3,0.1,0.1,37,23
0.3,0.2,0.3,0.1,0.15,30,23
0.3,0.2,0.3,0.1,0.2,52,23
0.3,0.2,0.3,0.1,0.25,38,23
0.3,0.2,0.3,0.1,0.3,51,23
0.3,0.2,0.3,0.15,0.05,33,23
0.3,0.2,0.3,0.15,0.1,42,23
0.3,0.2,0.3,0.15,0.15,40,23
0.3,0.2,0.3,0.15,0.2,42,23
0.3,0.2,0.3,0.15,0.25,50,23
0.3,0.2,0.3,0.15,0.3,50,23
0.3,0.2,0.3,0.2,0.05,12,23
0.3,0.2,0.3,0.2,0.1,31,23
0.3,0.2,0.3,0.2,0.15,30,23
0.3,0.2,0.3,0.2,0.2,24,23
0.3,0.2,0.3,0.2,0.25,50,23
0.3,0.2,0.3,0.2,0.3,41,23
0.3,0.2,0.3,0.25,0.05,38,23
0.3,0.2,0.3,0.25,0.1,30,23
0.3,0.2,0.3,0.25,0.15,47,23
0.3,0.2,0.3,0.25,0.2,41,23
0.3,0.2,0.3,0.25,0.25,28,23
0.3,0.2,0.3,0.25,0.3,49,23
0.3,0.2,0.3,0.3,0.05,41,23
0.3,0.2,0.3,0.3,0.1,47,23
0.3,0.2,0.3,0.3,0.15,52,23
0.3,0.2,0.3,0.3,0.2,39,23
0.3,0.2,0.3,0.3,0.25,39,23
0.3,0.2,0.3,0.3,0.3,50,23
0.3,0.6,0.05,0.05,0.05,142,23
0.3,0.6,0.05,0.05,0.1,162,23
0.3,0.6,0.05,0.05,0.15,158,23
0.3,0.6,0.05,0.05,0.2,164,23
0.3,0.6,0.05,0.05,0.25,163,23
0.3,0.6,0.05,0.05,0.3,160,23
0.3,0.6,0.05,0.1,0.05,167,23
0.3,0.6,0.05,0.1,0.1,164,23
0.3,0.6,0.05,0.1,0.15,165,23
0.3,0.6,0.05,0.1,0.2,156,23
0.3,0.6,0.05,0.1,0.25,152,23
0.3,0.6,0.05,0.1,0.3,166,23
0.3,0.6,0.05,0.15,0.05,151,23
0.3,0.6,0.05,0.15,0.1,145,23
0.3,0.6,0.05,0.15,0.15,164,23
0.3,0.6,0.05,0.15,0.2,161,23
0.3,0.6,0.05,0.15,0.25,163,23
0.3,0.6,0.05,0.15,0.3,157,23
0.3,0.6,0.05,0.2,0.05,156,23
0.3,0.6,0.05,0.2,0.1,156,23
0.3,0.6,0.05,0.2,0.15,167,23
