f_sigma,f_max,noise,alpha,beta,total_reward,seed
0.3,0.2,0.1,0.2,0.3,42,15
0.3,0.2,0.1,0.25,0.05,37,15
0.3,0.2,0.1,0.25,0.1,41,15
0.3,0.2,0.1,0.25,0.15,39,15
0.3,0.2,0.1,0.25,0.2,40,15
0.3,0.2,0.1,0.25,0.25,41,15
0.3,0.2,0.1,0.25,0.3,40,15
0.3,0.2,0.1,0.3,0.05,38,15
0.3,0.2,0.1,0.3,0.1,38,15
0.3,0.2,0.1,0.3,0.15,41,15
0.3,0.2,0.1,0.3,0.2,41,15
0.3,0.2,0.1,0.3,0.25,39,15
0.3,0.2,0.1,0.3,0.3,39,15
0.3,0.2,0.15,0.05,0.05,30,15
0.3,0.2,0.15,0.05,0.1,40,15
0.3,0.2,0.15,0.05,0.15,39,15
0.3,0.2,0.15,0.05,0.2,40,15
0.3,0.2,0.15,0.05,0.25,42,15
0.3,0.2,0.15,0.05,0.3,38,15
0.3,0.2,0.15,0.1,0.05,33,15
0.3,0.2,0.15,0.1,0.1,36,15
0.3,0.2,0.15,0.1,0.15,40,15
0.3,0.2,0.15,0.1,0.2,40,15
0.3,0.2,0.15,0.1,0.25,40,15
0.3,0.2,0.15,0.1,0.3,41,15
0.3,0.2,0.15,0.15,0.05,34,15
0.3,0.2,0.15,0.15,0.1,40,15
0.3,0.2,0.15,0.15,0.15,39,15
0.3,0.2,0.15,0.15,0.2,39,15
0.3,0.2,0.15,0.15,0.25,41,15
0.3,0.2,0.15,0.15,0.3,41,15
0.3,0.2,0.15,0.2,0.05,33,15
0.3,0.2,0.15,0.2,0.1,37,15
0.3,0.2,0.15,0.2,0.15,40,15
0.3,0.2,0.15,0.2,0.2,39,15
0.3,0.2,0.15,0.2,0.25,40,15
0.3,0.2,0.15,0.2,0.3,39,15
0.3,0.2,0.15,0.25,0.05,31,15
0.3,0.2,0.15,0.25,0.1,37,15
0.3,0.2,0.15,0.25,0.15,37,15
0.3,0.2,0.15,0.25,0.2,37,15
0.3,0.2,0.15,0.25,0.25,38,15
0.3,0.2,0.15,0.25,0.3,39,15
0.3,0.2,0.15,0.3,0.05,28,15
0.3,0.2,0.15,0.3,0.1,36,15
0.3,0.2,0.15,0.3,0.15,37,15
0.3,0.2,0.15,0.3,0.2,37,15
0.3,0.2,0.15,0.3,0.25,37,15
0.3,0.2,0.15,0.3,0.3,38,15
0.3,0.2,0.2,0.05,0.05,23,15
0.3,0.2,0.2,0.05,0.1,31,15
0.3,0.2,0.2,0.05,0.15,36,15
0.3,0.2,0.2,0.05,0.2,37,15
0.3,0.2,0.2,0.05,0.25,38,15
0.3,0.2,0.2,0.05,0.3,33,15
0.3,0.2,0.2,0.1,0.05,23,15
0.3,0.2,0.2,0.1,0.1,35,15
0.3,0.2,0.2,0.1,0.15,36,15
0.3,0.2,0.2,0.1,0.2,35,15
0.3,0.2,0.2,0.1,0.25,37,15
0.3,0.2,0.2,0.1,0.3,37,15
0.3,0.2,0.2,0.15,0.05,24,15
0.3,0.2,0.2,0.15,0.1,35,15
0.3,0.2,0.2,0.15,0.15,38,15
0.3,0.2,0.2,0.15,0.2,38,15
0.3,0.2,0.2,0.15,0.25,38,15
0.3,0.2,0.2,0.15,0.3,37,15
0.3,0.2,0.2,0.2,0.05,24,15
0.3,0.2,0.2,0.2,0.1,36,15
0.3,0.2,0.2,0.2,0.15,36,15
0.3,0.2,0.2,0.2,0.2,37,15
0.3,0.2,0.2,0.2,0.25,37,15
0.3,0.2,0.2,0.2,0.3,37,15
0.3,0.2,0.2,0.25,0.05,24,15
0.3,0.2,0.2,0.25,0.1,33,15
0.3,0.2,0.2,0.25,0.15,35,15
0.3,0.2,0.2,0.25,0.2,36,15
0.3,0.2,0.2,0.25,0.25,36,15
0.3,0.2,0.2,0.25,0.3,37,15
0.3,0.2,0.2,0.3,0.05,22,15
0.3,0.2,0.2,0.3,0.1,27,15
0.3,0.2,0.2,0.3,0.15,35,15
0.3,0.2,0.2,0.3,0.2,35,15
0.3,0.2,0.2,0.3,0.25,35,15
0.3,0.2,0.2,0.3,0.3,35,15
0.3,0.2,0.25,0.05,0.05,23,15
0.3,0.2,0.25,0.05,0.1,28,15
0.3,0.2,0.25,0.05,0.15,28,15
0.3,0.2,0.25,0.05,0.2,34,15
0.3,0.2,0.25,0.05,0.25,34,15
0.3,0.2,0.25,0.05,0.3,34,15
0.3,0.2,0.25,0.1,0.05,23,15
0.3,0.2,0.25,0.1,0.1,30,15
0.3,0.2,0.25,0.1,0.15,33,15
0.3,0.2,0.25,0.1,0.2,34,15
0.3,0.2,0.25,0.1,0.25,34,15
0.3,0.2,0.25,0.1,0.3,34,15
0.3,0.2,0.25,0.15,0.05,24,15
0.3,0.2,0.25,0.15,0.1,28,15
0.3,0.2,0.25,0.15,0.15,33,15
0.3,0.2,0.25,0.15,0.2,36,15
0.3,0.2,0.25,0.15,0.25,36,15
0.3,0.2,0.25,0.15,0.3,37,15
0.3,0.2,0.25,0.2,0.05,24,15
0.3,0.2,0.25,0.2,0.1,26,15
0.3,0.2,0.25,0.2,0.15,32,15
0.3,0.2,0.25,0.2,0.2,34,15
0.3,0.2,0.25,0.2,0.25,36,15
0.3,0.2,0.25,0.2,0.3,36,15
0.3,0.2,0.25,0.25,0.05,22,15
0.3,0.2,0.25,0.25,0.1,26,15
0.3,0.2,0.25,0.25,0.15,31,15
0.3,0.2,0.25,0.25,0.2,34,15
0.3,0.2,0.25,0.25,0.25,35,15
0.3,0.2,0.25,0.25,0.3,36,15
0.3,0.2,0.25,0.3,0.05,18,15
0.3,0.2,0.25,0.3,0.1,26,15
0.3,0.2,0.25,0.3,0.15,27,15
0.3,0.2,0.25,0.3,0.2,30,15
0.3,0.2,0.25,0.3,0.25,33,15
0.3,0.2,0.25,0.3,0.3,34,15
0.3,0.2,0.3,0.05,0.05,22,15
0.3,0.2,0.3,0.05,0.1,24,15
0.3,0.2,0.3,0.05,0.15,28,15
0.3,0.2,0.3,0.05,0.2,29,15
0.3,0.2,0.3,0.05,0.25,30,15
0.3,0.2,0.3,0.05,0.3,32,15
0.3,0.2,0.3,0.1,0.05,23,15
0.3,0.2,0.3,0.1,0.1,25,15
0.3,0.2,0.3,0.1,0.15,30,15
0.3,0.2,0.3,0.1,0.2,31,15
0.3,0.2,0.3,0.1,0.25,32,15
0.3,0.2,0.3,0.1,0.3,32,15
0.3,0.2,0.3,0.15,0.05,23,15
0.3,0.2,0.3,0.15,0.1,25,15
0.3,0.2,0.3,0.15,0.15,25,15
0.3,0.2,0.3,0.15,0.2,29,15
0.3,0.2,0.3,0.15,0.25,29,15
0.3,0.2,0.3,0.15,0.3,32,15
0.3,0.2,0.3,0.2,0.05,23,15
0.3,0.2,0.3,0.2,0.1,25,15
0.3,0.2,0.3,0.2,0.15,26,15
0.3,0.2,0.3,0.2,0.2,31,15
0.3,0.2,0.3,0.2,0.25,32,15
0.3,0.2,0.3,0.2,0.3,32,15
0.3,0.2,0.3,0.25,0.05,18,15
0.3,0.2,0.3,0.25,0.1,25,15
0.3,0.2,0.3,0.25,0.15,26,15
0.3,0.2,0.3,0.25,0.2,26,15
0.3,0.2,0.3,0.25,0.25,30,15
0.3,0.2,0.3,0.25,0.3,32,15
0.3,0.2,0.3,0.3,0.05,15,15
0.3,0.2,0.3,0.3,0.1,25,15
0.3,0.2,0.3,0.3,0.15,26,15
0.3,0.2,0.3,0.3,0.2,26,15
0.3,0.2,0.3,0.3,0.25,28,15
0.3,0.2,0.3,0.3,0.3,28,15
0.3,0.6,0.05,0.05,0.05,166,15
0.3,0.6,0.05,0.05,0.1,163,15
0.3,0.6,0.05,0.05,0.15,158,15
0.3,0.6,0.05,0.05,0.2,159,15
0.3,0.6,0.05,0.05,0.25,152,15
0.3,0.6,0.05,0.05,0.3,157,15
0.3,0.6,0.05,0.1,0.05,161,15
0.3,0.6,0.05,0.1,0.1,162,15
0.3,0.6,0.05,0.1,0.15,158,15
0.3,0.6,0.05,0.1,0.2,165,15
0.3,0.6,0.05,0.1,0.25,161,15
0.3,0.6,0.05,0.1,0.3,154,15
0.3,0.6,0.05,0.15,0.05,160,15
0.3,0.6,0.05,0.15,0.1,161,15
0.3,0.6,0.05,0.15,0.15,157,15
0.3,0.6,0.05,0.15,0.2,163,15
0.3,0.6,0.05,0.15,0.25,166,15
0.3,0.6,0.05,0.15,0.3,167,15
0.3,0.6,0.05,0.2,0.05,156,15
0.3,0.6,0.05,0.2,0.1,164,15
0.3,0.6,0.05,0.2,0.15,162,15
0.3,0.6,0.05,0.2,0.2,164,15
0.3,0.6,0.05,0.2,0.25,168,15
0.3,0.6,0.05,0.2,0.3,163,15
0.3,0.6,0.05,0.25,0.05,164,15
0.3,0.6,0.05,0.25,0.1,157,15
0.3,0.6,0.05,0.25,0.15,164,15
0.3,0.6,0.05,0.25,0.2,163,15
0.3,0.6,0.05,0.25,0.25,159,15
0.3,0.6,0.05,0.25,0.3,159,15
0.3,0.6,0.05,0.3,0.05,162,15
0.3,0.6,0.05,0.3,0.1,165,15
0.3,0.6,0.05,0.3,0.15,162,15
0.3,0.6,0.05,0.3,0.2,158,15
0.3,0.6,0.05,0.3,0.25,156,15
0.3,0.6,0.05,0.3,0.3,162,15
0.3,0.6,0.1,0.05,0.05,151,15
0.3,0.6,0.1,0.05,0.1,157,15
0.3,0.6,0.1,0.05,0.15,158,15
0.3,0.6,0.1,0.05,0.2,160,15
0.3,0.6,0.1,0.05,0.25,158,15
0.3,0.6,0.1,0.05,0.3,158,15
0.3,0.6,0.1,0.1,0.05,160,15
0.3,0.6,0.1,0.1,0.1,163,15
0.3,0.6,0.1,0.1,0.15,158,15
0.3,0.6,0.1,0.1,0.2,163,15
0.3,0.6,0.1,0.1,0.25,163,15
0.3,0.6,0.1,0.1,0.3,165,15
0.3,0.6,0.1,0.15,0.05,155,15
0.3,0.6,0.1,0.15,0.1,157,15
0.3,0.6,0.1,0.15,0.15,161,15
0.3,0.6,0.1,0.15,0.2,157,15
0.3,0.6,0.1,0.15,0.25,164,15
0.3,0.6,0.1,0.15,0.3,161,15
0.3,0.6,0.1,0.2,0.05,149,15
0.3,0.6,0.1,0.2,0.1,163,15
0.3,0.6,0.1,0.2,0.15,164,15
0.3,0.6,0.1,0.2,0.2,158,15
0.3,0.6,0.1,0.2,0.25,161,15
0.3,0.6,0.1,0.2,0.3,161,15
0.3,0.6,0.1,0.25,0.05,152,15
0.3,0.6,0.1,0.25,0.1,157,15
0.3,0.6,0.1,0.25,0.15,162,15
0.3,0.6,0.1,0.25,0.2,168,15
0.3,0.6,0.1,0.25,0.25,165,15
0.3,0.6,0.1,0.25,0.3,160,15
0.3,0.6,0.1,0.3,0.05,151,15
0.3,0.6,0.1,0.3,0.1,152,15
0.3,0.6,0.1,0.3,0.15,156,15
0.3,0.6,0.1,0.3,0.2,159,15
0.3,0.6,0.1,0.3,0.25,162,15
0.3,0.6,0.1,0.3,0.3,158,15
0.3,0.6,0.15,0.05,0.05,151,15
0.3,0.6,0.15,0.05,0.1,152,15
0.3,0.6,0.15,0.05,0.15,153,15
0.3,0.6,0.15,0.05,0.2,162,15
0.3,0.6,0.15,0.05,0.25,160,15
0.3,0.6,0.15,0.05,0.3,159,15
0.3,0.6,0.15,0.1,0.05,154,15
0.3,0.6,0.15,0.1,0.1,155,15
0.3,0.6,0.15,0.1,0.15,157,15
0.3,0.6,0.15,0.1,0.2,160,15
0.3,0.6,0.15,0.1,0.25,153,15
0.3,0.6,0.15,0.1,0.3,157,15
0.3,0.6,0.15,0.15,0.05,142,15
0.3,0.6,0.15,0.15,0.1,158,15
0.3,0.6,0.15,0.15,0.15,160,15
0.3,0.6,0.15,0.15,0.2,159,15
0.3,0.6,0.15,0.15,0.25,163,15
0.3,0.6,0.15,0.15,0.3,164,15
0.3,0.6,0.15,0.2,0.05,145,15
0.3,0.6,0.15,0.2,0.1,147,15
0.3,0.6,0.15,0.2,0.15,154,15
0.3,0.6,0.15,0.2,0.2,156,15
0.3,0.6,0.15,0.2,0.25,154,15
0.3,0.6,0.15,0.2,0.3,161,15
0.3,0.6,0.15,0.25,0.05,139,15
0.3,0.6,0.15,0.25,0.1,139,15
0.3,0.6,0.15,0.25,0.15,153,15
0.3,0.6,0.15,0.25,0.2,149,15
0.3,0.6,0.15,0.25,0.25,158,15
0.3,0.6,0.15,0.25,0.3,161,15
0.3,0.6,0.15,0.3,0.05,137,15
0.3,0.6,0.15,0.3,0.1,146,15
0.3,0.6,0.15,0.3,0.15,151,15
0.3,0.6,0.15,0.3,0.2,150,15
0.3,0.6,0.15,0.3,0.25,151,15
0.3,0.6,0.15,0.3,0.3,148,15
0.3,0.6,0.2,0.05,0.05,125,15
0.3,0.6,0.2,0.05,0.1,148,15
0.3,0.6,0.2,0.05,0.15,143,15
0.3,0.6,0.2,0.05,0.2,153,15
0.3,0.6,0.2,0.05,0.25,156,15
0.3,0.6,0.2,0.05,0.3,156,15
0.3,0.6,0.2,0.1,0.05,135,15
0.3,0.6,0.2,0.1,0.1,144,15
0.3,0.6,0.2,0.1,0.15,145,15
0.3,0.6,0.2,0.1,0.2,150,15
0.3,0.6,0.2,0.1,0.25,153,15
0.3,0.6,0.2,0.1,0.3,152,15
0.3,0.6,0.2,0.15,0.05,138,15
0.3,0.6,0.2,0.15,0.1,136,15
0.3,0.6,0.2,0.15,0.15,146,15
0.3,0.6,0.2,0.15,0.2,157,15
0.3,0.6,0.2,0.15,0.25,159,15
0.3,0.6,0.2,0.15,0.3,154,15
0.3,0.6,0.2,0.2,0.05,134,15
0.3,0.6,0.2,0.2,0.1,132,15
0.3,0.6,0.2,0.2,0.15,145,15
0.3,0.6,0.2,0.2,0.2,152,15
0.3,0.6,0.2,0.2,0.25,145,15
0.3,0.6,0.2,0.2,0.3,154,15
0.3,0.6,0.2,0.25,0.05,123,15
0.3,0.6,0.2,0.25,0.1,144,15
0.3,0.6,0.2,0.25,0.15,134,15
0.3,0.6,0.2,0.25,0.2,136,15
0.3,0.6,0.2,0.25,0.25,142,15
0.3,0.6,0.2,0.25,0.3,143,15
0.3,0.6,0.2,0.3,0.05,117,15
0.3,0.6,0.2,0.3,0.1,138,15
0.3,0.6,0.2,0.3,0.15,140,15
0.3,0.6,0.2,0.3,0.2,136,15
0.3,0.6,0.2,0.3,0.25,138,15
0.3,0.6,0.2,0.3,0.3,138,15
0.3,0.6,0.25,0.05,0.05,119,15
0.3,0.6,0.25,0.05,0.1,127,15
0.3,0.6,0.25,0.05,0.15,138,15
0.3,0.6,0.25,0.05,0.2,135,15
0.3,0.6,0.25,0.05,0.25,142,15
0.3,0.6,0.25,0.05,0.3,145,15
0.3,0.6,0.25,0.1,0.05,124,15
0.3,0.6,0.25,0.1,0.1,130,15
0.3,0.6,0.25,0.1,0.15,138,15
0.3,0.6,0.25,0.1,0.2,139,15
0.3,0.6,0.25,0.1,0.25,145,15
0.3,0.6,0.25,0.1,0.3,148,15
0.3,0.6,0.25,0.15,0.05,127,15
0.3,0.6,0.25,0.15,0.1,135,15
0.3,0.6,0.25,0.15,0.15,134,15
0.3,0.6,0.25,0.15,0.2,135,15
0.3,0.6,0.25,0.15,0.25,140,15
0.3,0.6,0.25,0.15,0.3,143,15
0.3,0.6,0.25,0.2,0.05,120,15
0.3,0.6,0.25,0.2,0.1,139,15
0.3,0.6,0.25,0.2,0.15,129,15
0.3,0.6,0.25,0.2,0.2,136,15
0.3,0.6,0.25,0.2,0.25,137,15
0.3,0.6,0.25,0.2,0.3,141,15
0.3,0.6,0.25,0.25,0.05,112,15
0.3,0.6,0.25,0.25,0.1,134,15
0.3,0.6,0.25,0.25,0.15,139,15
0.3,0.6,0.25,0.25,0.2,128,15
0.3,0.6,0.25,0.25,0.25,128,15
0.3,0.6,0.25,0.25,0.3,137,15
0.3,0.6,0.25,0.3,0.05,107,15
0.3,0.6,0.25,0.3,0.1,130,15
0.3,0.6,0.25,0.3,0.15,136,15
0.3,0.6,0.25,0.3,0.2,138,15
0.3,0.6,0.25,0.3,0.25,138,15
0.3,0.6,0.25,0.3,0.3,134,15
0.3,0.6,0.3,0.05,0.05,107,15
0.3,0.6,0.3,0.05,0.1,120,15
0.3,0.6,0.3,0.05,0.15,130,15
0.3,0.6,0.3,0.05,0.2,133,15
0.3,0.6,0.3,0.05,0.25,133,15
0.3,0.6,0.3,0.05,0.3,135,15
0.3,0.6,0.3,0.1,0.05,119,15
0.3,0.6,0.3,0.1,0.1,131,15
0.3,0.6,0.3,0.1,0.15,130,15
0.3,0.6,0.3,0.1,0.2,134,15
0.3,0.6,0.3,0.1,0.25,137,15
0.3,0.6,0.3,0.1,0.3,139,15
0.3,0.6,0.3,0.15,0.05,114,15
0.3,0.6,0.3,0.15,0.1,133,15
0.3,0.6,0.3,0.15,0.15,131,15
0.3,0.6,0.3,0.15,0.2,128,15
0.3,0.6,0.3,0.15,0.25,132,15
0.3,0.6,0.3,0.15,0.3,133,15
0.3,0.6,0.3,0.2,0.05,108,15
0.3,0.6,0.3,0.2,0.1,129,15
0.3,0.6,0.3,0.2,0.15,137,15
0.3,0.6,0.3,0.2,0.2,124,15
0.3,0.6,0.3,0.2,0.25,128,15
0.3,0.6,0.3,0.2,0.3,131,15
0.3,0.6,0.3,0.25,0.05,105,15
0.3,0.6,0.3,0.25,0.1,125,15
0.3,0.6,0.3,0.25,0.15,134,15
0.3,0.6,0.3,0.25,0.2,136,15
0.3,0.6,0.3,0.25,0.25,131,15
0.3,0.6,0.3,0.25,0.3,125,15
0.3,0.6,0.3,0.3,0.05,92,15
0.3,0.6,0.3,0.3,0.1,116,15
0.3,0.6,0.3,0.3,0.15,129,15
0.3,0.6,0.3,0.3,0.2,135,15
0.3,0.6,0.3,0.3,0.25,138,15
0.3,0.6,0.3,0.3,0.3,137,15
0.1,0.2,0.05,0.05,0.05,13,16
0.1,0.2,0.05,0.05,0.1,5,16
0.1,0.2,0.05,0.05,0.15,22,16
0.1,0.2,0.05,0.05,0.2,22,16
0.1,0.2,0.05,0.05,0.25,23,16
0.1,0.2,0.05,0.05,0.3,8,16
0.1,0.2,0.05,0.1,0.05,7,16
0.1,0.2,0.05,0.1,0.1,7,16
0.1,0.2,0.05,0.1,0.15,9,16
0.1,0.2,0.05,0.1,0.2,9,16
0.1,0.2,0.05,0.1,0.25,11,16
0.1,0.2,0.05,0.1,0.3,11,16
0.1,0.2,0.05,0.15,0.05,5,16
0.1,0.2,0.05,0.15,0.1,13,16
0.1,0.2,0.05,0.15,0.15,13,16
0.1,0.2,0.05,0.15,0.2,5,16
0.1,0.2,0.05,0.15,0.25,6,16
0.1,0.2,0.05,0.15,0.3,7,16
0.1,0.2,0.05,0.2,0.05,6,16
0.1,0.2,0.05,0.2,0.1,3,16
0.1,0.2,0.05,0.2,0.15,3,16
0.1,0.2,0.05,0.2,0.2,3,16
0.1,0.2,0.05,0.2,0.25,3,16
0.1,0.2,0.05,0.2,0.3,3,16
0.1,0.2,0.05,0.25,0.05,3,16
0.1,0.2,0.05,0.25,0.1,5,16
0.1,0.2,0.05,0.25,0.15,3,16
0.1,0.2,0.05,0.25,0.2,3,16
0.1,0.2,0.05,0.25,0.25,3,16
0.1,0.2,0.05,0.25,0.3,3,16
0.1,0.2,0.05,0.3,0.05,3,16
0.1,0.2,0.05,0.3,0.1,3,16
0.1,0.2,0.05,0.3,0.15,3,16
0.1,0.2,0.05,0.3,0.2,3,16
0.1,0.2,0.05,0.3,0.25,3,16
0.1,0.2,0.05,0.3,0.3,3,16
0.1,0.2,0.1,0.05,0.05,2,16
0.1,0.2,0.1,0.05,0.1,3,16
0.1,0.2,0.1,0.05,0.15,4,16
0.1,0.2,0.1,0.05,0.2,4,16
0.1,0.2,0.1,0.05,0.25,4,16
0.1,0.2,0.1,0.05,0.3,4,16
0.1,0.2,0.1,0.1,0.05,3,16
0.1,0.2,0.1,0.1,0.1,2,16
0.1,0.2,0.1,0.1,0.15,2,16
0.1,0.2,0.1,0.1,0.2,2,16
0.1,0.2,0.1,0.1,0.25,2,16
0.1,0.2,0.1,0.1,0.3,2,16
0.1,0.2,0.1,0.15,0.05,2,16
0.1,0.2,0.1,0.15,0.1,2,16
0.1,0.2,0.1,0.15,0.15,2,16
0.1,0.2,0.1,0.15,0.2,2,16
0.1,0.2,0.1,0.15,0.25,2,16
0.1,0.2,0.1,0.15,0.3,2,16
0.1,0.2,0.1,0.2,0.05,2,16
0.1,0.2,0.1,0.2,0.1,2,16
0.1,0.2,0.1,0.2,0.15,2,16
0.1,0.2,0.1,0.2,0.2,2,16
0.1,0.2,0.1,0.2,0.25,2,16
0.1,0.2,0.1,0.2,0.3,2,16
0.1,0.2,0.1,0.25,0.05,2,16
0.1,0.2,0.1,0.25,0.1,2,16
0.1,0.2,0.1,0.25,0.15,2,16
0.1,0.2,0.1,0.25,0.2,2,16
0.1,0.2,0.1,0.25,0.25,2,16
0.1,0.2,0.1,0.25,0.3,2,16
0.1,0.2,0.1,0.3,0.05,2,16
0.1,0.2,0.1,0.3,0.1,2,16
0.1,0.2,0.1,0.3,0.15,2,16
0.1,0.2,0.1,0.3,0.2,2,16
0.1,0.2,0.1,0.3,0.25,2,16
0.1,0.2,0.1,0.3,0.3,2,16
0.1,0.2,0.15,0.05,0.05,2,16
0.1,0.2,0.15,0.05,0.1,2,16
0.1,0.2,0.15,0.05,0.15,2,16
0.1,0.2,0.15,0.05,0.2,2,16
0.1,0.2,0.15,0.05,0.25,2,16
0.1,0.2,0.15,0.05,0.3,3,16
0.1,0.2,0.15,0.1,0.05,2,16
0.1,0.2,0.15,0.1,0.1,2,16
0.1,0.2,0.15,0.1,0.15,2,16
0.1,0.2,0.15,0.1,0.2,2,16
0.1,0.2,0.15,0.1,0.25,2,16
0.1,0.2,0.15,0.1,0.3,2,16
0.1,0.2,0.15,0.15,0.05,2,16
0.1,0.2,0.15,0.15,0.1,2,16
0.1,0.2,0.15,0.15,0.15,2,16
0.1,0.2,0.15,0.15,0.2,2,16
0.1,0.2,0.15,0.15,0.25,2,16
0.1,0.2,0.15,0.15,0.3,2,16
0.1,0.2,0.15,0.2,0.05,2,16
0.1,0.2,0.15,0.2,0.1,2,16
0.1,0.2,0.15,0.2,0.15,2,16
0.1,0.2,0.15,0.2,0.2,2,16
0.1,0.2,0.15,0.2,0.25,2,16
0.1,0.2,0.15,0.2,0.3,2,16
0.1,0.2,0.15,0.25,0.05,2,16
0.1,0.2,0.15,0.25,0.1,2,16
0.1,0.2,0.15,0.25,0.15,2,16
0.1,0.2,0.15,0.25,0.2,2,16
0.1,0.2,0.15,0.25,0.25,2,16
0.1,0.2,0.15,0.25,0.3,2,16
0.1,0.2,0.15,0.3,0.05,2,16
0.1,0.2,0.15,0.3,0.1,2,16
0.1,0.2,0.15,0.3,0.15,2,16
0.1,0.2,0.15,0.3,0.2,2,16
0.1,0.2,0.15,0.3,0.25,2,16
0.1,0.2,0.15,0.3,0.3,2,16
0.1,0.2,0.2,0.05,0.05,2,16
0.1,0.2,0.2,0.05,0.1,2,16
0.1,0.2,0.2,0.05,0.15,2,16
0.1,0.2,0.2,0.05,0.2,2,16
0.1,0.2,0.2,0.05,0.25,2,16
0.1,0.2,0.2,0.05,0.3,2,16
0.1,0.2,0.2,0.1,0.05,2,16
0.1,0.2,0.2,0.1,0.1,2,16
0.1,0.2,0.2,0.1,0.15,2,16
0.1,0.2,0.2,0.1,0.2,2,16
0.1,0.2,0.2,0.1,0.25,2,16
0.1,0.2,0.2,0.1,0.3,2,16
0.1,0.2,0.2,0.15,0.05,2,16
0.1,0.2,0.2,0.15,0.1,2,16
0.1,0.2,0.2,0.15,0.15,2,16
0.1,0.2,0.2,0.15,0.2,2,16
0.1,0.2,0.2,0.15,0.25,2,16
0.1,0.2,0.2,0.15,0.3,2,16
0.1,0.2,0.2,0.2,0.05,2,16
0.1,0.2,0.2,0.2,0.1,2,16
0.1,0.2,0.2,0.2,0.15,2,16
0.1,0.2,0.2,0.2,0.2,2,16
0.1,0.2,0.2,0.2,0.25,2,16
0.1,0.2,0.2,0.2,0.3,2,16
0.1,0.2,0.2,0.25,0.05,2,16
0.1,0.2,0.2,0.25,0.1,2,16
0.1,0.2,0.2,0.25,0.15,2,16
0.1,0.2,0.2,0.25,0.2,2,16
0.1,0.2,0.2,0.25,0.25,2,16
0.1,0.2,0.2,0.25,0.3,2,16
0.1,0.2,0.2,0.3,0.05,2,16
0.1,0.2,0.2,0.3,0.1,2,16
0.1,0.2,0.2,0.3,0.15,2,16
0.1,0.2,0.2,0.3,0.2,2,16
0.1,0.2,0.2,0.3,0.25,2,16
0.1,0.2,0.2,0.3,0.3,2,16
0.1,0.2,0.25,0.05,0.05,2,16
0.1,0.2,0.25,0.05,0.1,2,16
0.1,0.2,0.25,0.05,0.15,2,16
0.1,0.2,0.25,0.05,0.2,2,16
0.1,0.2,0.25,0.05,0.25,2,16
0.1,0.2,0.25,0.05,0.3,2,16
0.1,0.2,0.25,0.1,0.05,2,16
0.1,0.2,0.25,0.1,0.1,2,16
0.1,0.2,0.25,0.1,0.15,2,16
0.1,0.2,0.25,0.1,0.2,2,16
0.1,0.2,0.25,0.1,0.25,2,16
0.1,0.2,0.25,0.1,0.3,2,16
0.1,0.2,0.25,0.15,0.05,2,16
0.1,0.2,0.25,0.15,0.1,2,16
0.1,0.2,0.25,0.15,0.15,2,16
0.1,0.2,0.25,0.15,0.2,2,16
0.1,0.2,0.25,0.15,0.25,2,16
0.1,0.2,0.25,0.15,0.3,2,16
0.1,0.2,0.25,0.2,0.05,2,16
0.1,0.2,0.25,0.2,0.1,2,16
0.1,0.2,0.25,0.2,0.15,2,16
0.1,0.2,0.25,0.2,0.2,2,16
0.1,0.2,0.25,0.2,0.25,2,16
0.1,0.2,0.25,0.2,0.3,2,16
0.1,0.2,0.25,0.25,0.05,2,16
0.1,0.2,0.25,0.25,0.1,2,16
0.1,0.2,0.25,0.25,0.15,2,16
0.1,0.2,0.25,0.25,0.2,2,16
0.1,0.2,0.25,0.25,0.25,2,16
0.1,0.2,0.25,0.25,0.3,2,16
0.1,0.2,0.25,0.3,0.05,1,16
0.1,0.2,0.25,0.3,0.1,2,16
0.1,0.2,0.25,0.3,0.15,2,16
0.1,0.2,0.25,0.3,0.2,2,16
0.1,0.2,0.25,0.3,0.25,2,16
0.1,0.2,0.25,0.3,0.3,2,16
0.1,0.2,0.3,0.05,0.05,2,16
0.1,0.2,0.3,0.05,0.1,2,16
0.1,0.2,0.3,0.05,0.15,2,16
0.1,0.2,0.3,0.05,0.2,2,16
0.1,0.2,0.3,0.05,0.25,2,16
0.1,0.2,0.3,0.05,0.3,2,16
0.1,0.2,0.3,0.1,0.05,2,16
0.1,0.2,0.3,0.1,0.1,2,16
0.1,0.2,0.3,0.1,0.15,2,16
0.1,0.2,0.3,0.1,0.2,2,16
0.1,0.2,0.3,0.1,0.25,2,16
0.1,0.2,0.3,0.1,0.3,2,16
0.1,0.2,0.3,0.15,0.05,2,16
0.1,0.2,0.3,0.15,0.1,2,16
0.1,0.2,0.3,0.15,0.15,2,16
0.1,0.2,0.3,0.15,0.2,2,16
0.1,0.2,0.3,0.15,0.25,2,16
0.1,0.2,0.3,0.15,0.3,2,16
0.1,0.2,0.3,0.2,0.05,2,16
0.1,0.2,0.3,0.2,0.1,2,16
0.1,0.2,0.3,0.2,0.15,2,16
0.1,0.2,0.3,0.2,0.2,2,16
0.1,0.2,0.3,0.2,0.25,2,16
0.1,0.2,0.3,0.2,0.3,2,16
0.1,0.2,0.3,0.25,0.05,2,16
0.1,0.2,0.3,0.25,0.1,2,16
0.1,0.2,0.3,0.25,0.15,2,16
0.1,0.2,0.3,0.25,0.2,2,16
0.1,0.2,0.3,0.25,0.25,2,16
